,Prediction
389,114.94492506792318
390,150.85990984821407
391,196.9641882330319
392,210.91240096370564
393,218.22646828422685
394,237.05346037695222
395,237.83934371017187
396,241.46316570537024
397,249.6743656075345
398,241.05532744530518
399,206.80458985000706
400,162.14139677038872
401,149.6304738987118
402,88.303487491065
403,48.719222521957455
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,17.33803960832867
411,49.85419146219441
412,108.93320508803379
413,237.82168259364983
414,332.8565573475367
415,527.5694887880524
416,595.1128702062744
417,612.8994272453662
418,632.2046878276063
419,633.4290571876387
420,619.1878862660853
421,631.739410115945
422,607.8953390976741
423,533.6753876697393
424,338.01300564922053
425,241.50637727576353
426,119.19416985744019
427,52.638598606061656
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,18.08675558602219
435,55.25274173520364
436,104.3848098347811
437,221.69086588938322
438,294.05088101363276
439,454.7722150604673
440,495.83626506208986
441,553.1072162150513
442,554.8638013366576
443,495.71267239181486
444,372.24591666757385
445,289.7480137557242
446,285.6140956680788
447,286.4264201363535
448,221.68668579699096
449,156.11066290566615
450,84.83677673675601
451,45.840946988423596
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,14.786689699205306
459,40.1543041948934
460,81.30823044907518
461,161.8616616387699
462,284.40356733450176
463,474.9606733007631
464,520.5007462386167
465,512.4785895714947
466,515.9922775150307
467,587.2401192629069
468,624.6195145904015
469,630.98788019164
470,598.3914324300622
471,543.7510211554586
472,342.20987978128204
473,252.53861144217151
474,120.4830896568868
475,54.69208126923567
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,16.467750946834254
483,49.67151829385206
484,104.33746132248838
485,222.12117616797246
486,325.36069393875977
487,496.98479395767623
488,567.3557569489541
489,608.7828642448621
490,634.1084874253647
491,633.6104539527494
492,633.6104539527494
493,632.2875077224926
494,608.7369962295118
495,547.8607387985857
496,342.98349408327823
497,255.5052641114894
498,119.42715522134748
499,54.545822383053405
500,13.23103347964135
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,16.63360720782248
507,49.974976055217105
508,104.59566973899014
509,215.12623077845132
510,319.7310957637512
511,522.463327162222
512,609.2019717210184
513,609.4617592910615
514,607.919085276726
515,577.755462742081
516,505.540205814912
517,553.2482734082464
518,494.263869956874
519,394.4241856205703
520,258.2018721933391
521,206.52962981149406
522,101.83230580150244
523,59.233646341656794
524,13.7409528666859
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,8.045422385200995
531,32.56097462406931
532,58.4276814599666
533,139.39563114358148
534,165.87469770584187
535,255.01772283283537
536,261.0211426198313
537,253.22354719522482
538,257.302163580731
539,376.93305614640303
540,493.9665034094496
541,557.0172625335332
542,576.4445998700671
543,551.6834681222826
544,340.1481081605883
545,255.6147802472144
546,120.14783373867542
547,55.25027263263447
548,14.889180752653843
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,15.111933509904894
555,39.26562736399689
556,53.14045115278918
557,95.6502823240296
558,116.88263753676793
559,178.80714046345847
560,228.18944546487836
561,241.5656512993858
562,237.7805632363796
563,257.9737926411129
564,269.44551810149215
565,300.7388421876346
566,358.8487205244243
567,454.8100775632356
568,288.15319600318
569,203.9333973946778
570,105.65074054786044
571,54.60504487467803
572,11.993071503914852
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,17.054689353270515
579,48.005907587466844
580,99.78609460827946
581,229.6979814679177
582,327.451480848451
583,529.3415525149522
584,592.8480875159156
585,626.103530636655
586,630.2628827787385
587,630.2628827787385
588,620.6240211578254
589,572.1781651589449
590,562.9043545570261
591,456.9544163879379
592,291.4948727468861
593,241.1507926483119
594,121.32481714502553
595,56.314787359831456
596,14.954186916570075
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,16.57582497498105
603,48.28507807499455
604,104.35447822987248
605,215.7060576801491
606,317.5689613484737
607,466.6143997917022
608,553.4113310883831
609,614.152795979441
610,618.441230901547
611,618.9901207687718
612,630.1968382670093
613,612.6260265913959
614,562.6084208932851
615,476.4805338508993
616,265.8097010976301
617,208.26619830871377
618,106.04548515530186
619,64.14643684486633
620,14.541276487713066
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,16.757608695528642
627,48.30067469530973
628,86.22892766173653
629,148.99544350426586
630,181.06503418579564
631,226.4376944268897
632,232.94393111917432
633,246.83505685283612
634,278.359279423372
635,251.43806040829125
636,243.40463296852442
637,251.94082734580857
638,246.0193378044111
639,250.6591281503439
640,173.05842666976352
641,129.65854391125185
642,65.82719795222278
643,30.24511758320328
644,4.4185252994873006
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,8.206708662318258
651,25.47220565250356
652,46.71074694767816
653,94.29991851057113
654,132.76767314493554
655,183.56710745988326
656,195.23225059347376
657,187.54666547285248
658,212.54012285049288
659,226.39009786959383
660,227.04745030265778
661,224.3226568956734
662,220.41204738885637
663,209.31517471502954
664,159.05058912082944
665,128.82402988243155
666,78.97199805482575
667,28.358118211211455
668,4.677676081883538
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,17.047725413684617
675,46.100013305769174
676,100.4827525789735
677,201.91650523595828
678,299.5745531651817
679,457.40852193754023
680,560.1072708084697
681,586.7831299528129
682,617.3190851836498
683,594.822735905852
684,560.1548049743635
685,576.6280515891992
686,529.0176352805235
687,427.8802296677839
688,244.24735324634057
689,203.3721632659581
690,104.98384397236276
691,61.24204479825322
692,14.103601978728879
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,15.139329805949481
699,41.274067818659766
700,78.8888606318483
701,131.27952760668853
702,153.24724315984625
703,221.5201533367
704,254.8938230424834
705,373.6174946643965
706,447.7114446190197
707,468.5421812677695
708,495.94373095203264
709,475.9829329067828
710,314.8310961137477
711,253.30036163407044
712,168.11523876117948
713,142.7919765823772
714,86.0872112502684
715,47.91875173121598
716,11.824080728816185
717,0.0
718,0.0
719,0.0
