,Prediction
163,76.08910369873047
164,70.4620590209961
165,0.11884990334510803
166,0.0
167,0.0
168,0.0
169,0.0
170,7.400829792022705
171,105.38079833984375
172,73.00174713134766
173,26.313182830810547
174,49.4671630859375
175,134.2664337158203
176,454.7408752441406
177,767.701416015625
178,634.427978515625
179,1171.8304443359375
180,1905.390625
181,3446.503173828125
182,1872.6033935546875
183,885.540283203125
184,930.8964233398438
185,928.8219604492188
186,301.31781005859375
187,262.636474609375
188,4.467226028442383
189,0.0
190,0.0
191,0.0
192,0.0
193,12.861635208129883
194,26.9893741607666
195,71.93323516845703
196,187.5068817138672
197,979.730224609375
198,1566.6195068359375
199,1648.2498779296875
200,1228.5765380859375
201,1927.187255859375
202,2253.364013671875
203,1816.6085205078125
204,2420.2294921875
205,2601.61962890625
206,1616.81884765625
207,902.5782470703125
208,863.7766723632812
209,91.19776916503906
210,110.6547622680664
211,92.91267395019531
212,9.441929817199707
213,19.969209671020508
214,0.0
215,4.008401870727539
216,1.3341684341430664
217,0.0
218,0.0
219,207.46278381347656
220,278.0489501953125
221,344.701171875
222,876.9688720703125
223,1278.4991455078125
224,1762.318359375
225,3054.8427734375
226,1411.72412109375
227,1745.8408203125
228,1432.8179931640625
229,772.2040405273438
230,540.0029296875
231,90.17581939697266
232,556.05859375
233,400.8604431152344
234,238.22840881347656
235,34.60066223144531
236,0.0
237,0.0
238,14.155287742614746
239,15.400447845458984
240,0.0
241,59.30779266357422
242,51.35907745361328
243,154.31629943847656
244,374.4430236816406
245,1357.6527099609375
246,1413.6605224609375
247,2100.265380859375
248,2447.23583984375
249,861.3336791992188
250,1150.894287109375
251,1856.872314453125
252,1998.1009521484375
253,2170.80712890625
254,1685.4681396484375
255,1917.567138671875
256,1129.7689208984375
257,1110.0074462890625
258,192.22557067871094
259,353.93890380859375
260,212.3997802734375
261,131.7870330810547
262,0.0
263,0.0
264,9.597537994384766
265,0.0
266,81.46179962158203
267,69.29757690429688
268,336.8877258300781
269,866.2339477539062
270,676.567626953125
271,1177.0079345703125
272,700.3004760742188
273,1001.02783203125
274,957.9200439453125
275,687.9794311523438
276,546.4306640625
277,35.454673767089844
278,367.50933837890625
279,285.6072082519531
280,0.0
281,327.9618225097656
282,114.90733337402344
283,61.72135925292969
284,4.857290744781494
285,21.902286529541016
286,6.730624198913574
287,32.45387268066406
288,0.0
289,0.0
290,5.974081516265869
291,129.73867797851562
292,324.2774963378906
293,928.4087524414062
294,1771.1505126953125
295,2365.226318359375
296,2236.42529296875
297,3297.419677734375
298,3113.093505859375
299,2282.131591796875
300,1537.0657958984375
301,2712.464111328125
302,2342.826416015625
303,1594.387451171875
304,1910.8990478515625
305,939.5584716796875
306,230.9612274169922
307,377.65679931640625
308,77.30253601074219
309,12.120278358459473
310,15.154195785522461
311,21.919342041015625
312,46.08543014526367
313,44.72626876831055
314,138.4683380126953
315,471.8201904296875
316,388.5754699707031
317,787.7321166992188
318,919.995361328125
319,2486.48779296875
320,2528.060302734375
321,2575.87646484375
322,2463.432373046875
323,2656.585205078125
324,1705.8463134765625
325,1873.145263671875
326,1710.08154296875
327,1347.501708984375
328,1184.4627685546875
329,438.9818115234375
330,242.96194458007812
331,204.62437438964844
332,124.82305145263672
333,22.591800689697266
334,17.524009704589844
335,23.040563583374023
336,6.796824932098389
337,13.84103775024414
338,61.43881607055664
339,241.71743774414062
340,244.59234619140625
341,243.87789916992188
342,146.17672729492188
343,778.2999877929688
344,1466.6298828125
345,2439.936279296875
346,1469.6783447265625
347,1828.377197265625
348,1160.69677734375
349,894.46826171875
350,1102.5457763671875
351,233.80226135253906
352,700.4625244140625
353,0.0
354,202.1006622314453
355,272.8998107910156
356,41.1260871887207
357,2.840527296066284
358,16.005985260009766
359,7.082891941070557
360,10.207935333251953
361,34.512657165527344
362,90.8628158569336
363,354.97296142578125
364,291.96002197265625
365,379.0871276855469
366,728.5357666015625
367,1088.7591552734375
368,2042.752197265625
369,2815.96875
370,2604.301025390625
371,2419.237548828125
372,1669.3951416015625
373,2055.326904296875
374,1677.7071533203125
375,716.8630981445312
376,1116.4918212890625
377,643.72802734375
378,10.68979549407959
379,208.98818969726562
380,48.95746994018555
381,14.678360939025879
382,29.051055908203125
383,25.011463165283203
384,15.04678726196289
385,50.26333999633789
386,98.25790405273438
387,195.1816864013672
388,409.45013427734375
389,655.2266845703125
390,502.6675720214844
391,630.939697265625
392,1148.59326171875
393,2007.322021484375
394,1240.242919921875
395,2036.0650634765625
396,2056.206787109375
397,2821.945068359375
398,1329.5057373046875
399,975.9402465820312
400,941.224365234375
401,927.1752319335938
402,478.73828125
403,0.0
404,123.6747055053711
405,0.0
406,25.747669219970703
407,12.000571250915527
408,15.731204986572266
409,27.586627960205078
410,150.7196502685547
411,558.7162475585938
412,1089.2841796875
413,2088.181884765625
414,3815.623046875
415,4601.11962890625
416,5291.8271484375
417,6201.56689453125
418,4096.49853515625
419,3888.000732421875
420,4433.61474609375
421,3876.97412109375
422,2922.162353515625
423,2848.127197265625
424,1839.131103515625
425,1099.68896484375
426,576.6077270507812
427,376.8247375488281
428,213.80093383789062
429,29.56836700439453
430,16.34538459777832
431,67.0021743774414
432,0.0
433,0.0
434,191.81396484375
435,440.68487548828125
436,944.452392578125
437,1756.7960205078125
438,1557.3717041015625
439,2887.87109375
440,3911.609619140625
441,3468.4365234375
442,3095.15234375
443,2903.71337890625
444,1544.494384765625
445,676.658203125
446,525.5350341796875
447,1471.3372802734375
448,1716.35205078125
449,1138.3955078125
450,134.4255828857422
451,246.94264221191406
452,101.06095123291016
453,71.71383666992188
454,15.526287078857422
455,19.489376068115234
456,1.9170469045639038
457,0.0
458,113.67284393310547
459,180.74862670898438
460,495.2440490722656
461,1297.924560546875
462,1894.246337890625
463,2666.703125
464,4430.7470703125
465,4482.080078125
466,3147.75146484375
467,3182.244384765625
468,3437.718505859375
469,3531.779296875
470,2625.19287109375
471,2001.8529052734375
472,1683.7333984375
473,825.3947143554688
474,810.1895751953125
475,349.7962646484375
476,141.82098388671875
477,9.900065422058105
478,0.0
479,0.0
480,94.90143585205078
481,129.26614379882812
482,264.6427001953125
483,199.52088928222656
484,655.0491333007812
485,2085.12646484375
486,3084.189697265625
487,3328.13330078125
488,3820.634765625
489,4785.96484375
490,5281.0166015625
491,4653.42138671875
492,4216.7119140625
493,3906.94677734375
494,2850.195068359375
495,2365.6708984375
496,1718.700927734375
497,918.5557250976562
498,544.6143188476562
499,512.472412109375
500,211.73146057128906
501,41.23040771484375
502,8.348904609680176
503,5.317078590393066
504,20.461565017700195
505,36.99150848388672
506,200.62379455566406
507,127.53470611572266
508,821.3613891601562
509,1469.2027587890625
510,1738.9952392578125
511,3317.45849609375
512,3868.245849609375
513,4787.47216796875
514,5224.5400390625
515,3873.806396484375
516,3101.34765625
517,2471.521728515625
518,2303.7294921875
519,1038.055419921875
520,971.3434448242188
521,432.1805114746094
522,507.479736328125
523,341.28973388671875
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,280.8438415527344
533,650.4364624023438
534,303.3329162597656
535,786.2470703125
536,880.5048828125
537,531.9805297851562
538,1347.4708251953125
539,2577.494140625
540,3896.45458984375
541,3053.884521484375
542,2908.7392578125
543,2837.842529296875
544,1835.4791259765625
545,1512.9544677734375
546,951.7564086914062
547,762.4962158203125
548,0.0
549,87.25222778320312
550,0.0
551,157.66111755371094
552,0.0
553,0.0
554,17.98918342590332
555,39.93407440185547
556,162.3457794189453
557,54.61854553222656
558,353.1633605957031
559,873.6032104492188
560,653.8792114257812
561,1317.021728515625
562,1119.963134765625
563,1189.120361328125
564,787.5054321289062
565,58.784156799316406
566,1122.0865478515625
567,1985.3543701171875
568,1228.1568603515625
569,813.080078125
570,173.80221557617188
571,63.539825439453125
572,92.66514587402344
573,56.4203987121582
574,20.595422744750977
575,16.019105911254883
576,103.97247314453125
577,134.2268829345703
578,201.00039672851562
579,454.6665344238281
580,833.2380981445312
581,1830.736572265625
582,2890.12060546875
583,3763.8115234375
584,4374.31591796875
585,4023.68310546875
586,5052.3017578125
587,4982.53369140625
588,3915.629638671875
589,3570.81396484375
590,1962.19970703125
591,1866.4798583984375
592,310.2318420410156
593,414.20257568359375
594,29.57765769958496
595,63.72625732421875
596,0.0
597,0.0
598,0.0
599,0.0
600,4.250832557678223
601,6.835244178771973
602,201.87770080566406
603,416.124267578125
604,1031.3306884765625
605,2078.993408203125
606,2117.10595703125
607,2912.3046875
608,4759.93896484375
609,4676.74853515625
610,4000.595703125
611,4710.3935546875
612,4174.35888671875
613,3814.406982421875
614,3477.69140625
615,2388.63720703125
616,1705.85595703125
617,877.4299926757812
618,100.9732437133789
619,468.02252197265625
620,116.89459228515625
621,66.14677429199219
622,61.31819152832031
623,43.32877731323242
624,0.0
625,0.0
626,141.96339416503906
627,210.2349090576172
628,425.041015625
629,441.5174255371094
630,412.6581726074219
631,841.9667358398438
632,510.0511169433594
633,1412.5213623046875
634,964.2274780273438
635,1250.2943115234375
636,1195.734375
637,510.6949462890625
638,97.62499237060547
639,527.157470703125
640,0.0
641,291.6386413574219
642,106.38211059570312
643,0.0
644,8.101768493652344
645,61.85816955566406
646,67.31999969482422
647,18.491010665893555
648,110.86402893066406
649,93.180908203125
650,141.51821899414062
651,0.0
652,92.12114715576172
653,330.6170654296875
654,366.5537109375
655,41.271690368652344
656,13.73001480102539
657,210.37391662597656
658,0.0
659,152.27029418945312
660,448.3458557128906
661,158.7076873779297
662,0.0
663,397.2823486328125
664,471.0775146484375
665,249.84620666503906
666,311.2331848144531
667,143.49757385253906
668,36.891136169433594
669,31.23902702331543
670,0.0
671,0.0
672,0.0
673,0.0
674,102.32398986816406
675,422.3194580078125
676,633.19677734375
677,704.8872680664062
678,1801.841796875
679,2260.79150390625
680,3570.852783203125
681,3390.87646484375
682,4315.0703125
683,4824.63427734375
684,4257.1484375
685,3393.73876953125
686,2808.181640625
687,2062.58251953125
688,624.5830078125
689,315.99951171875
690,131.03958129882812
691,0.0
692,0.0
693,21.09642791748047
694,9.527045249938965
695,140.52711486816406
696,0.0
697,0.0
698,18.889671325683594
699,272.54827880859375
700,300.751220703125
701,0.0
702,256.9170837402344
703,415.3140563964844
704,1949.2176513671875
705,1474.7001953125
706,3999.3505859375
707,3760.150146484375
708,3826.723876953125
709,3514.33154296875
710,2005.2320556640625
711,1706.1961669921875
712,575.270263671875
713,947.5004272460938
714,547.7969360351562
715,320.1571350097656
716,86.45750427246094
717,0.0
718,84.36784362792969
719,154.1806182861328
