,Prediction
379,29.377058555102217
380,5.01516677912412
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,9.9505605314422
387,23.742621241807164
388,57.29747039831947
389,102.10759429962518
390,163.6104146296106
391,230.0426385226735
392,240.32642290767052
393,246.78314029523352
394,275.0203656779104
395,277.231663835059
396,290.9034005718862
397,309.94808409226977
398,299.5796036276883
399,250.29674654492212
400,179.3840027594336
401,164.3483973548928
402,108.5378648192855
403,44.02381073383416
404,10.918988548138296
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,17.66550839977121
411,56.118740588443096
412,148.5345608464336
413,274.0356393949703
414,429.29681980347954
415,634.090507406597
416,676.59640775526
417,688.3025426608518
418,708.8261780031492
419,708.8261780031492
420,688.3025426608518
421,703.3886456214053
422,682.7435482215784
423,600.7331795013339
424,390.2076081742794
425,258.6182040104555
426,127.05016061907587
427,46.35806947152629
428,12.537762647279346
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,17.109450600782484
435,55.42600788455762
436,118.7305545717016
437,253.74026319612864
438,339.94299758105547
439,523.8095999994217
440,554.6827555606924
441,631.3727028957175
442,626.7036181094817
443,489.2129495977291
444,367.13249859043395
445,332.8967500433435
446,331.9972104063906
447,321.58628712329386
448,241.10138801570926
449,163.00854344452384
450,93.99525091272214
451,39.83761036978569
452,10.73063227094902
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,14.707796984501664
459,40.09823185870322
460,99.12359472086426
461,173.2908829967499
462,359.25850987861713
463,561.9278163421021
464,555.7988031808845
465,526.1397602159135
466,628.0057111668577
467,687.3866191373885
468,701.6965571545188
469,699.0695059403251
470,676.6022465340453
471,605.2178464121768
472,416.09022960435624
473,266.79639075410165
474,125.97883575944817
475,49.54815943935175
476,13.183624064132182
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,18.805629046314085
483,50.701974826906785
484,138.56306600679602
485,263.76237133535784
486,431.988416803167
487,611.1279443581669
488,656.5354041651252
489,688.3025426608518
490,688.3025426608518
491,688.3025426608518
492,704.3036270022593
493,701.6716954929009
494,679.1623181258442
495,609.9742614747382
496,410.97256575178454
497,266.22245204532624
498,126.00671408759085
499,50.80855250577739
500,13.4016512905372
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,17.952966375079384
507,52.26031497904654
508,147.76504482018757
509,256.16364770944875
510,432.53153379645704
511,615.116141396615
512,692.7103003206353
513,700.2640139925811
514,668.3505401613795
515,640.781984325021
516,556.0975155729154
517,631.5649961873645
518,504.870556907263
519,418.31224084113313
520,310.1073618357773
521,220.34101915024672
522,109.9090152024783
523,58.13341965442874
524,14.220624448668996
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,11.88965170409865
531,33.45367788307329
532,65.83335190872496
533,147.53912920269053
534,213.82268916551863
535,301.5470200938364
536,293.9297001846926
537,273.6934572052457
538,289.8299516913891
539,470.3816975743201
540,517.8973393694237
541,645.0494290633093
542,680.1929907155851
543,609.5190876008877
544,405.52947577971
545,271.87955318609846
546,125.65409978763691
547,51.226807890830585
548,14.755562556647703
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,14.697882420293983
555,34.57722868926748
556,46.878910239638316
557,87.0839135640924
558,119.24716371307584
559,216.29026721323336
560,282.423527094999
561,291.9028155390343
562,288.1933530326306
563,303.5073814295374
564,313.40853432609316
565,346.26051113238555
566,428.5202232251488
567,500.8200043760138
568,341.3290420209459
569,227.99359111041275
570,119.77091815293248
571,49.279086552953885
572,13.722937681443966
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,18.19658855841984
579,48.532370025352016
580,139.89138712671354
581,253.53528393089246
582,422.51881302344606
583,631.9438443283415
584,687.3264538722781
585,700.4847296650704
586,700.4847296650704
587,700.4847296650704
588,701.1887998411071
589,656.7560280291588
590,626.8909902591201
591,511.77791523198755
592,345.5729804734234
593,254.61601480345533
594,125.46364930026046
595,51.222647470795486
596,15.094667721753282
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,16.428547341026064
603,48.53766310106687
604,144.90380566310074
605,258.86402155356006
606,404.25754941966727
607,581.5406808774492
608,665.7739906463232
609,697.3311152912585
610,707.8207317864441
611,704.2438208180351
612,704.2438208180351
613,651.2536450558424
614,609.6967518005803
615,484.1639634185817
616,304.74994491792285
617,215.96834037138467
618,111.27303442547898
619,59.24720340211892
620,14.572203859932296
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,16.47806911021934
627,53.736920678416844
628,118.27192158497542
629,160.88124551428314
630,213.0656179176668
631,284.7238457401794
632,288.942993168707
633,296.27654106847126
634,353.1639804347652
635,310.1123332715049
636,299.7053408492089
637,315.36677353658257
638,310.943258311365
639,300.24490233887826
640,191.2506395910439
641,145.82541426202175
642,63.35404289544042
643,26.158899390968976
644,6.965601854537955
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,8.836741990981432
651,24.809269998265552
652,54.8126530115742
653,86.81054199407754
654,118.47652885313457
655,209.92432660905695
656,222.70971408206177
657,218.92458499106814
658,234.11566391892754
659,266.11687727101247
660,269.03995968824546
661,250.8935279869858
662,257.4561470015544
663,243.73094119090672
664,169.93774345514353
665,140.2295230001256
666,80.84692452585647
667,25.819195406901432
668,6.630835706902417
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,14.372262379775133
675,47.31079352935595
676,128.63219892837066
677,219.5187224257639
678,314.1905687326678
679,462.02627237775874
680,565.7065138379223
681,597.7975587337552
682,608.4550465251632
683,611.6832600100724
684,606.0862363479558
685,604.2763715946546
686,544.4652167088194
687,431.5968703754104
688,294.72497982596747
689,215.71888071177634
690,108.24447128736718
691,50.59682105971943
692,13.562806326897439
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,12.223381826342926
699,42.45694313664688
700,104.49334343854932
701,144.2671898591352
702,175.70624698901707
703,265.85287832345915
704,314.02460249676386
705,450.0677716277293
706,483.48920032752693
707,510.2653789884619
708,539.6792616446008
709,504.1556080219895
710,352.6409644110537
711,293.9171220160651
712,173.33734643601767
713,146.65313099192167
714,85.5635892255302
715,42.243420285136395
716,11.064311440171346
717,0.0
718,0.0
719,0.0
