,Prediction
344,1378.1108157380493
345,1736.6038634756135
346,1683.6993154335682
347,1929.141681167782
348,1824.7761870248207
349,1563.5941437527897
350,1474.4347053436022
351,1311.4301629856586
352,974.4470723774265
353,529.3410261598842
354,266.14824658035064
355,169.46449712166563
356,36.90093737332804
357,2.1458514411260383
358,0.0
359,0.0
360,0.0
361,2.3412643690379973
362,37.54291248435941
363,176.39537108649037
364,321.4895902694741
365,562.9785370872459
366,924.8798665215209
367,1349.7203219409032
368,2046.3864390580566
369,2377.3218412219453
370,2250.1487750919114
371,2512.13170270518
372,2361.638814632314
373,2142.4762197305117
374,1537.3323564989937
375,1186.1459700514856
376,1098.1960314298437
377,803.2385733066078
378,393.5051392264328
379,137.04695523022156
380,17.540867452051636
381,0.0
382,0.0
383,0.0
384,0.0
385,5.048314670926341
386,36.479388552747416
387,147.6170074832033
388,292.79272682012925
389,589.1103896585364
390,704.1126184754942
391,914.7237143040703
392,1172.081468313057
393,1459.6195559938112
394,1685.4955049993398
395,1828.975004571759
396,1913.605036187221
397,1928.7146783835215
398,1759.6577080095972
399,1158.0404743799018
400,978.8895490652643
401,828.3058897149054
402,499.73583111889633
403,243.0839354246538
404,78.86819604484916
405,3.4661985245601294
406,0.0
407,0.0
408,0.0
409,12.392502864109959
410,152.8515299164656
411,442.08927776171873
412,970.1982929184358
413,1873.2174486789868
414,3151.2994483077573
415,4280.089031229314
416,4642.343006352391
417,5020.772751794602
418,4833.469275445724
419,4884.9806425178285
420,4682.857071434853
421,4362.628620096189
422,3662.9121719667664
423,3001.1703540186745
424,2222.4629589876217
425,1276.2272541235652
426,607.6734869599175
427,270.97676335402593
428,118.65259276439286
429,2.834965425010364
430,1.6881493291795853
431,0.0
432,3.0171812393828796
433,17.32454766008092
434,152.63876211939922
435,310.2490621573789
436,786.1574035446422
437,1404.5434106151836
438,1933.4087670511146
439,3109.0497321605376
440,3870.956149185923
441,4249.704739149936
442,3908.632746911561
443,3071.9694311892486
444,1719.747551178601
445,1210.24508491896
446,1269.349184642357
447,1380.6901399478143
448,1292.4704609055575
449,683.3474635767024
450,297.7124280272272
451,171.963796899419
452,58.789104399277115
453,4.495813899560649
454,1.1466545194715618
455,0.32381498053940516
456,3.4138519279624355
457,7.242742314485132
458,84.44016047191751
459,197.27385440488789
460,423.8767367761901
461,1002.5853599892697
462,2081.3203556055323
463,3406.884873772698
464,3746.722320346716
465,3955.50934848986
466,4149.372146907046
467,4526.558728365616
468,4618.711008029739
469,4340.191783584497
470,3654.4170225849807
471,2945.7630438255346
472,2094.5268488867714
473,1162.9505103231184
474,600.0512345931619
475,317.5435238252473
476,111.24472942673736
477,6.814131871045162
478,0.9805788375955206
479,1.366260472115002
480,2.2317846129236485
481,25.3922554730017
482,168.95300725819024
483,339.16782763194016
484,765.2905043056476
485,1651.1841783466475
486,2836.975038215836
487,3890.1049954379464
488,4500.596226446249
489,4879.888315461383
490,4903.967469260312
491,4846.731886822349
492,4682.878742930781
493,4338.900084592754
494,3572.427343764413
495,2848.5857299277723
496,2118.978609184188
497,1198.10651173934
498,617.1888175682277
499,304.36069617058513
500,143.11443473860857
501,0.7489702217390399
502,2.5593369904385277
503,0.0
504,0.0
505,19.158938013402576
506,112.65736537594904
507,261.39193818205615
508,708.093192811427
509,1403.7752902534487
510,2059.1996010490593
511,3594.251672923403
512,4471.548679189258
513,4832.638047913564
514,4653.196678804973
515,3932.9328587120895
516,3355.013668878534
517,3423.255031470832
518,2754.301104874245
519,1813.8066944319883
520,1325.1204576442678
521,736.1594412192817
522,324.0455219238548
523,206.3172103021392
524,47.57635566548777
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,44.01133623254245
531,105.61131904164013
532,291.9690976053696
533,560.0309334057215
534,779.627623259289
535,1291.15482205927
536,1173.3292069152196
537,709.4189723656513
538,1219.0560004170827
539,2884.410978971664
540,3343.2552223827483
541,3299.349120912435
542,3208.383818126379
543,2777.5597427129696
544,1856.4524900121257
545,1086.3488466767228
546,556.2784292151173
547,337.6790006706891
548,116.81265097172454
549,1.8776442518389478
550,0.0
551,1.415961105613487
552,0.0
553,0.0
554,39.75433680988965
555,105.84480149602453
556,162.48631950480996
557,235.1858452816756
558,352.2448675842923
559,616.6990314427703
560,1197.6996432644373
561,1394.5604572314414
562,1396.4125958389475
563,1430.9939867226337
564,1422.9747571880027
565,1632.9665399420328
566,2241.904687355702
567,2266.048614945111
568,1430.6946436430542
569,872.6949465325238
570,447.1142874110723
571,204.1719773321845
572,60.333933171129985
573,6.185585721327123
574,3.2688725342164044
575,2.1127238684967597
576,4.1833095859328715
577,29.03514557144696
578,157.12023560851515
579,356.5798669762876
580,790.1859526943364
581,1731.5626055205532
582,2843.7744177962577
583,3718.098930960216
584,4190.235691190719
585,4429.144404224813
586,4506.924541206486
587,4395.830463596459
588,4151.016435960155
589,3284.3342545596583
590,2718.507121072851
591,2224.103659453581
592,1577.1414477555268
593,999.4279131660479
594,410.5203410123044
595,258.30706359302604
596,95.25083016130534
597,0.0
598,6.782274148780683
599,0.0
600,0.0
601,10.542144883114162
602,108.56721404499964
603,211.2451101735589
604,705.8249505764863
605,1443.3421881839147
606,2370.238662654207
607,3448.8321537786196
608,4308.930034120836
609,4609.634350246361
610,4638.096957754909
611,4671.6323347639955
612,4604.843849608585
613,3942.0982968991443
614,3003.130841278461
615,2216.461728631825
616,1599.0509062300573
617,890.1950525579083
618,464.2647359339575
619,274.28780258761276
620,76.30974529066776
621,12.36607848281111
622,3.879653078818744
623,1.40068570035843
624,0.09199369294288122
625,7.538174037394898
626,99.94408935173779
627,269.9386090754412
628,410.82068800982853
629,629.8095973100707
630,844.3447838170075
631,1003.5813081262158
632,941.8938236381783
633,1384.0625872417686
634,1798.060213274978
635,1166.463901215682
636,1288.0368799046798
637,1208.6295865146412
638,977.4790102513742
639,965.3069659729376
640,608.7987314072562
641,367.347353975917
642,172.26840129968778
643,75.48479441815138
644,13.412645591017824
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,13.398312253606198
651,69.30962170061632
652,100.46099280608509
653,195.67763162731745
654,304.0797754961874
655,557.6490419285702
656,530.3870400079907
657,492.452798021429
658,518.4713801287135
659,563.5878873820662
660,819.5833802320194
661,929.6721217734715
662,958.1299483491503
663,848.2242286322817
664,627.225427506002
665,468.0756374803999
666,255.20366618982732
667,135.2342136565836
668,25.858693340077316
669,0.0
670,1.1437362982949606
671,1.3333336588817704
672,3.494120227746515
673,14.32398117515729
674,135.59656353962302
675,293.94704597297346
676,568.0996816463185
677,1117.3486590012217
678,2142.4360261896045
679,3084.740433474619
680,3692.56872005742
681,3847.897745563883
682,4231.39306517055
683,4067.15087237459
684,3926.5906046160317
685,3646.431747073639
686,2969.12679645018
687,2097.51030139939
688,1337.992987874137
689,759.9304698690943
690,416.71236131361894
691,270.3897747973563
692,62.36268724019615
693,0.0
694,38.02279815965312
695,4.426903747189945
696,2.6456938519687134
697,7.247871396660245
698,90.09427451515965
699,300.9358408341421
700,306.39302033670464
701,338.6637536352808
702,454.31178543393867
703,695.7821134637794
704,1541.0704322546633
705,2727.6884719440686
706,2871.050107655461
707,3113.2948726096643
708,3174.5684637556574
709,2884.3954124355664
710,1763.8500683055381
711,1199.1743730398316
712,822.612446129035
713,547.3050877312221
714,369.8571214813266
715,292.2819878427004
716,104.55064340591963
717,18.3828221053181
718,12.246531506649022
719,7.772455481471392
